정류소ID,정류소명,xPos,yPos,wincId
7041020900,교대부설초등학교앞,128.5317611,35.80536247,21778
7041021000,대곡주공7단지앞,128.533676,35.80430448,21777
7041021100,대곡주공6단지앞,128.5335575,35.80447135,21776
7041021200,대곡강산타운건너,128.5353175,35.8051549,21775
7041021400,대곡중학교건너,128.5328581,35.8073036,21770
7041021500,대곡사계절타운건너,128.5381089,35.80650018,21024
7041021600,대곡사계절타운앞,128.5383645,35.80674003,21769
7041021700,대곡주공2단지앞,128.5404025,35.80625403,21768
7041021800,대곡주공1단지앞,128.5406926,35.8065035,21767
7041021900,기업은행대곡지점앞,128.5359983,35.80840833,5009
7041022000,기업은행대곡지점건너,128.535719,35.80807995,968
7041022100,월배중학교건너,128.5350107,35.8147127,951
7041022200,월배중학교앞,128.5358283,35.81386478,952
7041022300,상인삼미타운건너,128.53334,35.8162427,850
7041022400,상인삼미타운앞,128.5332076,35.81617032,849
7041022500,상인현대맨션건너,128.538773,35.81756717,998
7041022700,상인초등학교앞,128.5417732,35.81443557,20974
7061000100,수성요양병원,128.6247495,35.84353477,20206
7041022800,상인동서타운앞,128.5438805,35.81306928,2570
7041022900,보성산호타운앞,128.5438645,35.81201275,20976
7041023000,상인역모아엘가파크뷰아파트앞,128.5433569,35.81164293,20978
7041023200,대동시장2,128.5377091,35.81126873,1403
7041023300,상인동화아이위시아파트앞,128.5459628,35.81076325,20975
7041023400,상인동화아이위시아파트건너,128.5467623,35.81031247,982
7041023500,월곡네거리,128.5478953,35.8088155,1401
7041023600,월배농협대덕지점건너,128.5454769,35.81265932,983
7041023700,상인한서타운앞,128.5470256,35.8138803,20971
7041023800,상인청구타운건너,128.5463734,35.81594352,1414
7041023900,상인청구타운앞,128.546391,35.81572222,1413
7041024000,월촌초등학교앞,128.5437985,35.81559917,20973
7041024100,월촌초등학교건너,128.5439072,35.81550993,20972
7021003100,대중금속공업고등학교건너,128.554052,35.95270855,20682
7021003200,대중금속공업고등학교앞,128.5538283,35.95287,20683
7021003300,동호동앞(북구),128.5530982,35.95935902,1780
7021003400,동호동건너(북구),128.5523216,35.95981213,20684
7021003500,경상북도인재개발원2,128.5563916,35.956236,1793
7021003600,경상북도농업인회관,128.5582445,35.95674522,1789
7021003700,경상북도인재개발원1,128.5572949,35.95656192,1778
7021003800,경북농업기술원앞,128.5600167,35.95732495,1777
7021004000,매천중고등학교건너,128.5485987,35.91017653,20728
7021004200,대구병원앞,128.5486083,35.91280792,20767
7021004300,두성파크아파트앞,128.5485867,35.91539523,1222
7021004400,태전역1,128.5480739,35.91814292,20788
7021004500,대구과학대학교1,128.5481056,35.92986758,20790
7021004600,대구과학대학교2,128.547891,35.93026738,20921
7021004700,대구은행칠곡지점건너,128.5490452,35.93566487,1788
7021004800,대구은행칠곡지점앞,128.5488912,35.93648082,20795
7021004900,칠곡동화아파트건너,128.5501196,35.93996593,2224
7021005000,칠곡동화아파트앞,128.5497395,35.9397026,20800
7021005100,칠곡시장앞,128.5509047,35.94320913,20478
7021005200,칠곡시장건너,128.5506287,35.94314145,20762
7021005400,칠곡중학교앞(칠곡향교앞),128.5514536,35.94757465,20686
7021005500,칠곡중학교건너(칠곡향교건너),128.5525581,35.94937417,20681
7021005600,SD아이프라임강북아파트,128.5527221,35.95041775,20685
7021005700,대천초등학교건너,128.5555278,35.93799508,1463
7021005800,대천초등학교앞,128.555456,35.93813298,1469
7021005900,럭키아파트건너,128.5567892,35.94017633,1462
7021006100,한양산호아파트앞,128.5558711,35.94187828,20477
7021006200,공작한양아파트앞,128.5547282,35.935869,1480
7021006400,코스모스한양아파트앞,128.5544005,35.93331415,1466
7021006500,코스모스한양아파트건너,128.5544072,35.93293603,1756
7021006600,칠곡에덴타운건너,128.5513034,35.93238315,20786
7021006700,칠곡에덴타운앞,128.5518579,35.93214065,20787
7021006900,한국농어촌공사건너,128.5571952,35.9318377,20784
7021007000,칠곡화성타운건너,128.5606665,35.9313161,20794
7021007100,칠곡화성타운앞1,128.560298,35.93153833,20782
7021007300,칠곡청구타운앞,128.560272,35.92887362,20748
7021007400,구암초등학교앞,128.557899,35.92701608,20749
7021007500,구암초등학교건너,128.5591086,35.92761552,20770
7051001200,대덕문화전당앞,128.5771723,35.83194027,21204
7051001300,앞산빨래터공원,128.5647367,35.83196833,21215
7051001400,대명역(2번출구),128.5639498,35.83897977,5188
7051001500,대구공공시설관리공단앞,128.5603346,35.83840532,2354
7051001600,대구공공시설관리공단건너,128.5605564,35.8381782,2143
7051001700,성명119안전센터건너1,128.5585911,35.83319303,589
7041030100,앞산궁도장건너,128.5608604,35.82826548,590
7051001800,성명119안전센터앞,128.5593073,35.83307837,20709
7051002000,한마음주유소건너,128.561286,35.8343495,20707
7051002100,대명6동행정복지센터건너,128.5655518,35.83482925,772
7051002200,대명6동행정복지센터앞,128.5657887,35.83494012,20706
7051002300,대덕천주교회1,128.570129,35.83482852,20711
7051002400,대덕천주교회2,128.5706331,35.83494347,21864
